company_id,ticker_empresa,nombre,tipo,ticker,mercado,moneda,isin,cusip,ratio,precio,fuente_precio
0001534701,PSX,Phillips 66,cedear,PSX,BYMA,ARS,ARBCOM460333,,6:1,49923.8595,derivado (usd*ccl/ratio)
0000857005,PTC,PTC INC.,ordinaria,PTC,US,USD,,,,123.79,yfinance
0001050915,PWR,"QUANTA SERVICES, INC.",ordinaria,PWR,US,USD,,,,668.17,yfinance
0001633917,PYPL,"PayPal Holdings, Inc.",ordinaria,PYPL,US,USD,US70450Y1038,70450Y103,,45.32,yfinance
0001633917,PYPL,"PayPal Holdings, Inc.",cedear,PYPL,BYMA,ARS,ARBCOM4601S0,,8:1,8939.5844,derivado (usd*ccl/ratio)
0002058873,Q,"Qnity Electronics, Inc.",ordinaria,Q,US,USD,,,,143.46,yfinance
0000804328,QCOM,QUALCOMM INC/DE,ordinaria,QCOM,US,USD,US7475251036,747525103,,191.11,yfinance
0000804328,QCOM,QUALCOMM INC/DE,cedear,QCOM,BYMA,ARS,ARDEUT111457,,11:1,27416.2559,derivado (usd*ccl/ratio)
0000884887,RCL,ROYAL CARIBBEAN CRUISES LTD,ordinaria,RCL,US,USD,,,,288.08,yfinance
0000910606,REG,REGENCY CENTERS CORP,ordinaria,REG,US,USD,,,,79.44,yfinance
0000872589,REGN,"REGENERON PHARMACEUTICALS, INC.",ordinaria,REGN,US,USD,,,,667.95,yfinance
0001281761,RF,REGIONS FINANCIAL CORP,ordinaria,RF,US,USD,,,,30.58,yfinance
0000720005,RJF,RAYMOND JAMES FINANCIAL INC,ordinaria,RJF,US,USD,,,,168.72,yfinance
0001037038,RL,RALPH LAUREN CORP,ordinaria,RL,US,USD,,,,387.58,yfinance
0000943819,RMD,RESMED INC,ordinaria,RMD,US,USD,,,,208.45,yfinance
0001024478,ROK,"ROCKWELL AUTOMATION, INC",ordinaria,ROK,US,USD,,,,467.48,yfinance
0000084839,ROL,ROLLINS INC,ordinaria,ROL,US,USD,,,,44.77,yfinance
0000882835,ROP,ROPER TECHNOLOGIES INC,ordinaria,ROP,US,USD,,,,355.94,yfinance
0000745732,ROST,"ROSS STORES, INC.",ordinaria,ROST,US,USD,US7782961038,778296103,,220.6,yfinance
0000745732,ROST,"ROSS STORES, INC.",cedear,ROST,BYMA,ARS,ARBCOM4600Z7,,4:1,87028.7901,derivado (usd*ccl/ratio)
0001060391,RSG,"REPUBLIC SERVICES, INC.",ordinaria,RSG,US,USD,,,,218.69,yfinance
0000101829,RTX,RTX Corp,ordinaria,RTX,US,USD,US75513E1010,75513E101,,195.2,yfinance
0000101829,RTX,RTX Corp,cedear,RTX,BYMA,ARS,ARDEUT110384,,5:1,61606.5969,derivado (usd*ccl/ratio)
0000031791,RVTY,"REVVITY, INC.",ordinaria,RVTY,US,USD,,,,112.95,yfinance
0001415404,SATS,EchoStar CORP,ordinaria,SATS,US,USD,,,,103.915,yfinance
0001034054,SBAC,SBA COMMUNICATIONS CORP,ordinaria,SBAC,US,USD,,,,182.48,yfinance
0000829224,SBUX,STARBUCKS CORP,ordinaria,SBUX,US,USD,US8552441094,855244109,,106.41,yfinance
0000829224,SBUX,STARBUCKS CORP,cedear,SBUX,BYMA,ARS,ARDEUT111481,,12:1,13993.2512,derivado (usd*ccl/ratio)
0000316709,SCHW,SCHWAB CHARLES CORP,ordinaria,SCHW,US,USD,US8085131055,808513105,,101.91,yfinance
0000316709,SCHW,SCHWAB CHARLES CORP,cedear,SCHW,BYMA,ARS,AR0368313562,,13:1,12370.6033,derivado (usd*ccl/ratio)
0000089800,SHW,SHERWIN WILLIAMS CO,ordinaria,SHW,US,USD,,,,332.03,yfinance
0000091419,SJM,J M SMUCKER Co,ordinaria,SJM,US,USD,,,,110.87,yfinance
0000087347,SLB,SLB LIMITED/NV,ordinaria,SLB,US,USD,AN8068571086,,,47.24,yfinance
0000087347,SLB,SLB LIMITED/NV,cedear,SLB,BYMA,ARS,ARDEUT111515,,3:1,24848.837,derivado (usd*ccl/ratio)
0001375365,SMCI,"Super Micro Computer, Inc.",ordinaria,SMCI,US,USD,,,,28.24,yfinance
0000091440,SNA,Snap-on Inc,ordinaria,SNA,US,USD,US8330341012,833034101,,400.03,yfinance
0000091440,SNA,Snap-on Inc,cedear,SNA,BYMA,ARS,ARDEUT111549,,6:1,105210.4135,derivado (usd*ccl/ratio)
0002023554,SNDK,Sandisk Corp,ordinaria,SNDK,US,USD,US80004C2008,80004C200,,1858.27,yfinance
0002023554,SNDK,Sandisk Corp,cedear,SNDK,BYMA,ARS,AR0142846093,,170:1,17249.532,derivado (usd*ccl/ratio)
0000883241,SNPS,SYNOPSYS INC,ordinaria,SNPS,US,USD,,,,443.37,yfinance
0000092122,SO,SOUTHERN CO,ordinaria,SO,US,USD,,,,95.17,yfinance
0001964738,SOLV,Solventum Corp,ordinaria,SOLV,US,USD,,,,75.96,yfinance
0001063761,SPG,SIMON PROPERTY GROUP INC.,ordinaria,SPG,US,USD,,,,219.71,yfinance
0000064040,SPGI,S&P Global Inc.,ordinaria,SPGI,US,USD,US78409V1044,78409V104,,432.96,yfinance
0000064040,SPGI,S&P Global Inc.,cedear,SPGI,BYMA,ARS,ARBCOM4603V0,,45:1,15182.8279,derivado (usd*ccl/ratio)
0001032208,SRE,SEMPRA,ordinaria,SRE,US,USD,,,,94.62,yfinance
0001757898,STE,STERIS plc,ordinaria,STE,US,USD,,,,216.0,yfinance
0001022671,STLD,STEEL DYNAMICS INC,ordinaria,STLD,US,USD,,,,222.06,yfinance
0000093751,STT,STATE STREET CORP,ordinaria,STT,US,USD,,,,180.16,yfinance
0001137789,STX,Seagate Technology Holdings plc,ordinaria,STX,US,USD,,,,890.09,yfinance
0000016918,STZ,"CONSTELLATION BRANDS, INC.",ordinaria,STZ,US,USD,,,,132.44,yfinance
0002005951,SW,Smurfit Westrock plc,ordinaria,SW,US,USD,,,,42.99,yfinance
0000093556,SWK,"STANLEY BLACK & DECKER, INC.",ordinaria,SWK,US,USD,,,,86.82,yfinance
0000004127,SWKS,"SKYWORKS SOLUTIONS, INC.",ordinaria,SWKS,US,USD,US83088M1027,83088M102,,59.95,yfinance
0000004127,SWKS,"SKYWORKS SOLUTIONS, INC.",cedear,SWKS,BYMA,ARS,AR0061200025,,21:1,4504.9224,derivado (usd*ccl/ratio)
0001601712,SYF,Synchrony Financial,ordinaria,SYF,US,USD,,,,71.57,yfinance
0000310764,SYK,STRYKER CORP,ordinaria,SYK,US,USD,,,,327.11,yfinance
0000096021,SYY,SYSCO CORP,ordinaria,SYY,US,USD,US8718291078,871829107,,82.03,yfinance
0000096021,SYY,SYSCO CORP,cedear,SYY,BYMA,ARS,ARDEUT111598,,8:1,16180.8054,derivado (usd*ccl/ratio)
0000732717,T,AT&T INC.,ordinaria,T,US,USD,US00206R1023,00206R102,,21.04,yfinance
0000732717,T,AT&T INC.,cedear,T,BYMA,ARS,ARDEUT111713,,3:1,11067.306,derivado (usd*ccl/ratio)
0000024545,TAP,MOLSON COORS BEVERAGE CO,ordinaria,TAP,US,USD,,,,38.74,yfinance
0001260221,TDG,TransDigm Group INC,ordinaria,TDG,US,USD,,,,1295.71,yfinance
0001094285,TDY,TELEDYNE TECHNOLOGIES INC,ordinaria,TDY,US,USD,,,,631.52,yfinance
0000842023,TECH,BIO-TECHNE Corp,ordinaria,TECH,US,USD,,,,71.15,yfinance
0001385157,TEL,TE Connectivity plc,ordinaria,TEL,US,USD,,,,198.91,yfinance
0000097210,TER,"TERADYNE, INC",ordinaria,TER,US,USD,,,,362.75,yfinance
0000092230,TFC,TRUIST FINANCIAL CORP,ordinaria,TFC,US,USD,,,,51.37,yfinance
0000027419,TGT,TARGET CORP,ordinaria,TGT,US,USD,US87612E1064,87612E106,,132.27,yfinance
0000027419,TGT,TARGET CORP,cedear,TGT,BYMA,ARS,ARBCOM460101,,24:1,8696.9614,derivado (usd*ccl/ratio)
0000109198,TJX,TJX COMPANIES INC /DE/,ordinaria,TJX,US,USD,US8725401090,872540109,,150.9,yfinance
0000109198,TJX,TJX COMPANIES INC /DE/,cedear,TJX,BYMA,ARS,AR0831219149,,22:1,10823.9047,derivado (usd*ccl/ratio)
0001973266,TKO,"TKO Group Holdings, Inc.",ordinaria,TKO,US,USD,,,,188.18,yfinance
0000097745,TMO,THERMO FISHER SCIENTIFIC INC.,ordinaria,TMO,US,USD,US8835561023,883556102,,524.71,yfinance
0000097745,TMO,THERMO FISHER SCIENTIFIC INC.,cedear,TMO,BYMA,ARS,ARBCOM4601F7,,22:1,37636.9217,derivado (usd*ccl/ratio)
0001283699,TMUS,"T-Mobile US, Inc.",ordinaria,TMUS,US,USD,US8725901040,872590104,,181.48,yfinance
0001283699,TMUS,"T-Mobile US, Inc.",cedear,TMUS,BYMA,ARS,AR0964115726,,33:1,8678.2516,derivado (usd*ccl/ratio)
0001811074,TPL,Texas Pacific Land Corp,ordinaria,TPL,US,USD,,,,390.77,yfinance
0001116132,TPR,"TAPESTRY, INC.",ordinaria,TPR,US,USD,,,,139.93,yfinance
0001389170,TRGP,Targa Resources Corp.,ordinaria,TRGP,US,USD,,,,273.02,yfinance
0000864749,TRMB,TRIMBLE INC.,ordinaria,TRMB,US,USD,,,,52.71,yfinance
0001113169,TROW,PRICE T ROWE GROUP INC,ordinaria,TROW,US,USD,,,,117.05,yfinance
0000086312,TRV,"TRAVELERS COMPANIES, INC.",ordinaria,TRV,US,USD,US89417E1091,89417E109,,337.48,yfinance
0000086312,TRV,"TRAVELERS COMPANIES, INC.",cedear,TRV,BYMA,ARS,ARDEUT116100,,6:1,88759.3721,derivado (usd*ccl/ratio)
0000916365,TSCO,TRACTOR SUPPLY CO /DE/,ordinaria,TSCO,US,USD,,,,30.12,yfinance
0001318605,TSLA,"Tesla, Inc.",ordinaria,TSLA,US,USD,US88160R1014,88160R101,,406.55,yfinance
0001318605,TSLA,"Tesla, Inc.",cedear,TSLA,BYMA,ARS,ARBCOM4601K7,,15:1,42770.0847,derivado (usd*ccl/ratio)
0000100493,TSN,"TYSON FOODS, INC.",ordinaria,TSN,US,USD,,,,57.71,yfinance
0001466258,TT,Trane Technologies plc,ordinaria,TT,US,USD,,,,472.0,yfinance
0001671933,TTD,"Trade Desk, Inc.",ordinaria,TTD,US,USD,,,,19.75,yfinance
0000946581,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,ordinaria,TTWO,US,USD,,,,246.1,yfinance
0000097476,TXN,TEXAS INSTRUMENTS INC,ordinaria,TXN,US,USD,US8825081040,882508104,,308.53,yfinance
0000097476,TXN,TEXAS INSTRUMENTS INC,cedear,TXN,BYMA,ARS,ARDEUT111622,,5:1,97374.4034,derivado (usd*ccl/ratio)
0000217346,TXT,TEXTRON INC,ordinaria,TXT,US,USD,,,,90.43,yfinance
0000860731,TYL,TYLER TECHNOLOGIES INC,ordinaria,TYL,US,USD,,,,311.01,yfinance
0000100517,UAL,"United Airlines Holdings, Inc.",ordinaria,UAL,US,USD,,,,129.05,yfinance
0001543151,UBER,"Uber Technologies, Inc",ordinaria,UBER,US,USD,,,,74.35,yfinance
0000074208,UDR,"UDR, Inc.",ordinaria,UDR,US,USD,,,,39.69,yfinance
0000352915,UHS,UNIVERSAL HEALTH SERVICES INC,ordinaria,UHS,US,USD,,,,155.2,yfinance
0001403568,ULTA,"Ulta Beauty, Inc.",ordinaria,ULTA,US,USD,,,,460.24,yfinance
0000731766,UNH,UNITEDHEALTH GROUP INC,ordinaria,UNH,US,USD,US91324P1021,91324P102,,431.68,yfinance
0000731766,UNH,UNITEDHEALTH GROUP INC,cedear,UNH,BYMA,ARS,ARBCOM460390,,33:1,20642.6476,derivado (usd*ccl/ratio)
0000100885,UNP,UNION PACIFIC CORP,ordinaria,UNP,US,USD,US9078181081,907818108,,285.04,yfinance
0000100885,UNP,UNION PACIFIC CORP,cedear,UNP,BYMA,ARS,ARBCOM460382,,20:1,22490.1962,derivado (usd*ccl/ratio)
0001090727,UPS,UNITED PARCEL SERVICE INC,ordinaria,UPS,US,USD,,,,110.74,yfinance
0001067701,URI,"UNITED RENTALS, INC.",ordinaria,URI,US,USD,,,,1088.67,yfinance
0000036104,USB,US BANCORP DE,ordinaria,USB,US,USD,US9029733048,902973304,,61.0,yfinance
0000036104,USB,US BANCORP DE,cedear,USB,BYMA,ARS,ARDEUT112919,,5:1,19252.0618,derivado (usd*ccl/ratio)
0001403161,V,VISA INC.,ordinaria,V,US,USD,US92826C8394,92826C839,,348.2,yfinance
0001403161,V,VISA INC.,cedear,V,BYMA,ARS,ARBCOM460127,,18:1,30526.2667,derivado (usd*ccl/ratio)
0001393052,VEEV,VEEVA SYSTEMS INC,ordinaria,VEEV,US,USD,,,,189.7,yfinance
0001705696,VICI,VICI PROPERTIES INC.,ordinaria,VICI,US,USD,,,,25.93,yfinance
0001035002,VLO,VALERO ENERGY CORP/TX,ordinaria,VLO,US,USD,,,,281.25,yfinance
0001967680,VLTO,Veralto Corp,ordinaria,VLTO,US,USD,,,,92.1,yfinance
0001396009,VMC,Vulcan Materials CO,ordinaria,VMC,US,USD,,,,288.73,yfinance
0001442145,VRSK,"Verisk Analytics, Inc.",ordinaria,VRSK,US,USD,,,,187.01,yfinance
0001014473,VRSN,VERISIGN INC/CA,ordinaria,VRSN,US,USD,US92343E1029,92343E102,,269.98,yfinance
0001014473,VRSN,VERISIGN INC/CA,cedear,VRSN,BYMA,ARS,ARBCOM4600U8,,6:1,71006.4462,derivado (usd*ccl/ratio)
0001674101,VRT,Vertiv Holdings Co,ordinaria,VRT,US,USD,,,,323.92,yfinance
0000875320,VRTX,VERTEX PHARMACEUTICALS INC / MA,ordinaria,VRTX,US,USD,US92532F1003,92532F100,,496.5,yfinance
0000875320,VRTX,VERTEX PHARMACEUTICALS INC / MA,cedear,VRTX,BYMA,ARS,AR0468655268,,101:1,7757.3841,derivado (usd*ccl/ratio)
0001692819,VST,Vistra Corp.,ordinaria,VST,US,USD,US92840M1027,92840M102,,157.98,yfinance
0001692819,VST,Vistra Corp.,cedear,VST,BYMA,ARS,AR0659507682,,26:1,9588.4005,derivado (usd*ccl/ratio)
0000740260,VTR,"Ventas, Inc.",ordinaria,VTR,US,USD,,,,91.74,yfinance
0001792044,VTRS,Viatris Inc,ordinaria,VTRS,US,USD,,,,16.34,yfinance
0000732712,VZ,VERIZON COMMUNICATIONS INC,ordinaria,VZ,US,USD,US92343V1044,92343V104,,42.24,yfinance
0000732712,VZ,VERIZON COMMUNICATIONS INC,cedear,VZ,BYMA,ARS,ARDEUT112927,,4:1,16664.0804,derivado (usd*ccl/ratio)
0000943452,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,ordinaria,WAB,US,USD,,,,259.77,yfinance
0001000697,WAT,WATERS CORP /DE/,ordinaria,WAT,US,USD,,,,377.13,yfinance
0001437107,WBD,"Warner Bros. Discovery, Inc.",ordinaria,WBD,US,USD,,,,26.63,yfinance
0001327811,WDAY,"Workday, Inc.",ordinaria,WDAY,US,USD,,,,138.34,yfinance
0000106040,WDC,WESTERN DIGITAL CORP,ordinaria,WDC,US,USD,,,,578.05,yfinance
0000783325,WEC,"WEC ENERGY GROUP, INC.",ordinaria,WEC,US,USD,,,,114.89,yfinance
0000766704,WELL,WELLTOWER INC.,ordinaria,WELL,US,USD,,,,232.12,yfinance
0000072971,WFC,WELLS FARGO & COMPANY/MN,ordinaria,WFC,US,USD,US9497461015,949746101,,86.91,yfinance
0000072971,WFC,WELLS FARGO & COMPANY/MN,cedear,WFC,BYMA,ARS,ARDEUT110434,,5:1,27429.4551,derivado (usd*ccl/ratio)
0000823768,WM,WASTE MANAGEMENT INC,ordinaria,WM,US,USD,,,,231.67,yfinance
0000107263,WMB,"WILLIAMS COMPANIES, INC.",ordinaria,WMB,US,USD,,,,75.45,yfinance
0000104169,WMT,Walmart Inc.,ordinaria,WMT,US,USD,US9311421039,931142103,,112.21,yfinance
0000104169,WMT,Walmart Inc.,cedear,WMT,BYMA,ARS,ARDEUT110400,,18:1,9837.3126,derivado (usd*ccl/ratio)
0000011544,WRB,BERKLEY W R CORP,ordinaria,WRB,US,USD,,,,71.82,yfinance
0000719955,WSM,WILLIAMS SONOMA INC,ordinaria,WSM,US,USD,,,,219.77,yfinance
0000105770,WST,WEST PHARMACEUTICAL SERVICES INC,ordinaria,WST,US,USD,,,,357.66,yfinance
0001140536,WTW,WILLIS TOWERS WATSON PLC,ordinaria,WTW,US,USD,,,,289.13,yfinance
0000106535,WY,WEYERHAEUSER CO,ordinaria,WY,US,USD,,,,22.5,yfinance
0001174922,WYNN,WYNN RESORTS LTD,ordinaria,WYNN,US,USD,,,,98.83,yfinance
0000072903,XEL,XCEL ENERGY INC,ordinaria,XEL,US,USD,,,,79.02,yfinance
0000034088,XOM,EXXON MOBIL CORP,ordinaria,XOM,US,USD,US30233Q1085,30233Q108,,137.46,yfinance
0000034088,XOM,EXXON MOBIL CORP,cedear,XOM,BYMA,ARS,ARDEUT110152,,10:1,21691.7094,derivado (usd*ccl/ratio)
0001524472,XYL,Xylem Inc.,ordinaria,XYL,US,USD,,,,118.89,yfinance
0001512673,XYZ,"Block, Inc.",ordinaria,XYZ,US,USD,US8522341036,852234103,,77.42,yfinance
0001512673,XYZ,"Block, Inc.",cedear,XYZ,BYMA,ARS,ARBCOM460374,,20:1,6108.5844,derivado (usd*ccl/ratio)
0001041061,YUM,YUM BRANDS INC,ordinaria,YUM,US,USD,,,,162.39,yfinance
0001136869,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",ordinaria,ZBH,US,USD,,,,89.23,yfinance
0000877212,ZBRA,ZEBRA TECHNOLOGIES CORP,ordinaria,ZBRA,US,USD,,,,272.65,yfinance
0001555280,ZTS,Zoetis Inc.,ordinaria,ZTS,US,USD,,,,75.08,yfinance
0001347426,BMA,Macro Bank Inc.,adr,BMA,NYSE,USD,US05961W1053,05961W105,10,90.302,yfinance
0001347426,BMA,Macro Bank Inc.,ordinaria_ar,BMA,BYMA,ARS,,,,14250.0,iamc
